,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,class
836,-7.0077095,7.37532711,-10.50633049,-0.42340237,-2.97391987,0.37852365,-0.37327862,-4.74532795,1.36675525,-5.98203564,-0.58316708,-0.15994334,1.86539984,-2.85238338,-1.2061553,4.43395472,-2.91756439,4.30265808,-0.4794398,2.35412645,-4.0823946,0.15824389,-0.44019899,1.29424238,0.46235633,-1.87235022,-0.82042658,-0.00093567,2.46580815,1.92085302,-1.44905174,-1.00387526,0.92416906,-1.01161003,1.3642087,0.3773911,-2.23015499,1.64137793,0.68888962,1.2461468,0.84616446,-3.17404747,-0.72589338,-1.11343718,-1.71893179,2.31981611,0.7331394,-0.65817595,-0.85591632,0.1135512,-0.36465251,0.09349471,2.00705242,0.45254701,-0.25269574,-0.57944351,1.38092995,0.86752379,-1.72475362,2.0666523,0.92853481,0.42888778,0.59627175,-0.24797675,b'5'
837,-3.72735834,1.14463568,-7.64010191,9.7497673,8.612257,3.67774987,6.01335812,0.55835265,5.52144003,-3.30558753,2.68446755,2.41229057,0.27776122,2.70541382,-2.71967697,3.17112803,0.11586261,2.67355204,-3.72064137,1.63876605,-2.4870472,-1.48608327,-1.48437798,0.68361354,-0.10837054,-7.31293106,-4.06422567,2.43723869,-1.21501541,-1.24109018,0.14467859,0.77191758,-1.24953806,-0.90519804,0.0126034,0.87870246,1.90368724,-0.17337734,-2.06107473,-0.46155381,0.79373765,-0.29870272,-0.09428182,-0.09360461,-1.34483373,0.29265475,0.132421,-1.7248013,0.46496153,1.74864852,0.222811,1.62537217,1.02906644,-0.03108335,0.37074739,1.95505476,0.58825922,-0.74629098,-2.70440578,-0.14761627,0.66159642,0.1531179,0.77653515,-1.03763509,b'5'
838,-9.10970688,3.01621103,-11.25007439,2.56642199,-1.52173591,5.26119328,1.14190316,1.097049,5.22242594,-4.24956131,1.59846795,4.37684441,1.31853747,2.11149287,-2.84545946,3.61526108,-1.99253416,1.5730288,-4.74022388,-0.7727617,0.88981724,-1.95334816,-0.59465766,1.58774233,-0.74301404,-5.53572273,-1.33124912,3.49420452,0.62770247,1.68204367,-0.83705175,-2.59770393,-0.58277565,-4.10123777,-3.70224023,3.19315553,-2.49009252,1.56395674,-2.67082644,0.22941339,1.43003726,-2.74501681,-2.73010421,-0.85780257,-1.1393522,1.22232544,2.10810995,-0.89764571,0.76899987,-0.15582144,-1.17184269,-1.15857077,-0.26432824,1.76055288,1.29903924,3.86747789,0.38743401,0.13739911,0.08359236,-0.58404291,-1.21827579,2.28210664,1.53630745,1.0103451,b'5'
839,-4.74819899,8.79395771,-2.77679396,4.42496872,-1.59670997,-3.76824117,0.1985836,-7.12085533,7.36243391,-1.11500227,-1.74463081,5.38515759,5.27199697,-1.57979119,0.49840951,2.63429832,-3.16872621,2.59822035,2.67388391,2.73929405,-1.77554369,3.97756052,-5.21633339,3.14690638,1.06209731,-3.42563248,0.16188765,1.12807393,-0.31158447,-0.13178414,2.12818146,2.53667068,3.73870325,2.50237966,2.6581521,-0.80815554,0.43256831,-1.93457294,1.48439586,-0.10106006,0.8057586,-0.25932062,0.43301484,2.48423052,0.26332319,-0.9139083,0.70124125,0.86110103,-0.90168583,1.00729311,0.8616035,-0.41903698,0.94977403,-1.42317891,0.05665481,-0.97059286,0.31495643,-0.66519463,0.65012974,-0.26505572,0.70865721,-1.19721246,0.25805461,0.98861104,b'5'
840,-10.1542387,5.77527905,-9.24287796,2.00314403,-3.96122456,1.27965939,-0.38419199,-1.86069512,4.31198215,-4.80076218,3.65179825,6.18036938,2.70769453,0.45158693,-2.27035236,0.66730058,-2.91580868,2.08602071,1.414397,0.27687788,-1.7953918,0.95303732,-2.66552663,2.057127,-2.03166723,-2.28926468,0.62078166,1.18020153,-0.74565649,3.177701,-1.31495988,-2.25027537,0.83739197,-4.14071369,1.09770465,2.90021634,-0.86142421,1.47425532,-1.57533324,3.6525023,-0.32975811,-3.6485734,-2.48886013,-0.6322965,-1.19851911,1.82653451,1.4656496,-0.98837638,1.24698806,0.18749911,-1.00062692,-2.03344226,1.86509562,0.68724847,-0.40407759,1.2264396,2.08849335,0.7917183,0.82132405,0.95627367,0.52631044,0.35811138,2.00753498,-0.12331484,b'5'
841,-0.89127648,7.26675034,-8.24257946,2.6715672,4.19131947,5.39334774,2.90235472,-6.7937212,7.54070234,-2.62065649,0.84705627,2.5370214,3.62494326,-3.03255987,-5.48616505,5.66695786,-3.72414589,-1.7200563,1.7222898,-1.09638441,0.34790015,-0.32928902,-4.03585482,2.03031397,4.90349674,0.94648331,-0.75358987,2.41752863,-2.76244068,-2.72116852,3.27169514,-1.72966373,0.63186973,2.32879996,-0.38605762,-2.91716099,-1.29121518,1.33522046,-0.57640946,2.30541825,-2.39483786,0.00539981,-0.75045276,-1.66357911,-0.94746459,-0.5325067,-0.22584407,0.56783235,0.85134596,0.15498126,-0.60686725,-0.55985522,0.63917041,0.67115343,-0.26551741,-0.16953129,0.65167499,-0.43396813,0.11116272,-0.89883482,0.5577727,-0.050172,0.11963314,0.35504615,b'5'
842,-7.04422808,-1.47723413,-4.6505599,-9.52613926,2.69183397,10.5495224,8.94500828,-4.23022461,2.35235548,-6.14201021,-0.15507817,6.85295391,2.27358937,-1.23922265,1.11383557,-3.2153759,-0.16712666,1.43429017,-2.41521025,2.21619558,-1.9862175,-0.73534089,-0.63241267,2.66906881,1.8806926,-4.35312843,2.41220474,-1.47960401,1.17512012,0.62391484,1.70922422,-1.69234347,-0.90496272,-3.83828402,-1.38359785,0.43000516,-1.96931195,2.14495921,-2.08287907,0.12403721,0.57708049,1.17365527,-3.17423892,-0.64153594,-1.8586117,-0.0514558,1.22156799,-0.28587651,1.68286753,0.84616423,-1.31569946,0.63616407,0.75903869,0.72663397,0.56642032,0.21367502,-0.77789593,-0.36577511,0.42049176,-2.03899169,-0.49246347,-0.77527595,-0.27133757,0.63153088,b'5'
843,-7.55621576,7.0185976,-8.25476551,3.73054194,2.43114805,6.71702576,1.28713298,-2.03828168,7.95485497,-1.16255164,2.08181238,8.02189636,7.78054619,-1.12427425,-2.79318571,4.47571278,-2.6453824,0.01675189,0.15377468,-2.21978188,-1.35706747,2.44361639,-5.71431637,0.47048569,2.90406704,-2.41304994,2.31831646,0.93276012,-1.56952906,0.13689917,0.52584577,-2.79378533,1.05695796,-0.46717304,0.33334517,1.16806126,-0.79577339,0.70704645,-1.71463716,0.79393029,0.97115993,-1.52070439,-2.87623787,2.92187381,0.22706813,0.01676594,0.67015678,-0.15888095,1.87572408,0.89260733,-1.88608241,-1.95419884,0.7613852,-1.16534972,-0.60955852,1.21424317,1.20174599,-0.0829155,-0.4630416,-1.16014123,0.15752472,1.6511519,0.83734953,0.93215215,b'5'
844,-11.23153305,1.60537004,-8.22183323,-3.43924618,-4.7827301,3.78116155,0.95644736,-1.72236323,4.64303255,-6.21140909,1.30672956,4.9381814,2.97796535,-0.89088386,-3.65738773,-3.58984518,-0.25370932,1.68995929,0.39194864,-0.72092521,0.39464769,0.03748232,-1.30205953,2.03614044,-0.89678168,-3.04035735,1.41016006,2.51437449,0.2342279,4.1553731,0.61463332,-2.64614201,-1.45265377,-4.54286528,0.40856177,3.55429149,-2.26083755,2.3456347,-2.78829432,3.07184339,0.64767492,-1.7809639,-4.28523254,-0.25711167,-0.58288717,-0.75715363,0.80810744,-2.1694777,1.63448644,1.21846938,-0.28118694,-1.29831076,1.05672514,0.25860381,0.32084388,0.41190255,0.4136498,-0.10941729,-0.25760767,1.03966916,1.6744287,0.24541867,-0.82538229,-0.23036745,b'5'
845,-7.78460121,0.20980382,-8.21922874,-7.78307533,-2.08220172,7.93966103,3.72986436,-2.02859259,1.14169097,-6.39789486,-1.27597952,2.91416335,1.16147006,-3.40679598,-2.85108471,-2.86202097,1.19878316,1.09507632,-0.43313015,0.42648244,-2.54705977,-0.42140454,0.95560706,-0.57025385,-0.80582589,-2.32527399,1.1940347,1.65421176,0.32583094,2.58569574,0.66084015,0.04489517,-0.71935701,-6.62036848,0.346632,3.04100657,-1.68642199,2.85382915,0.14394736,2.1869874,-2.22727203,-1.54723299,-3.67160225,-1.95973361,-2.62487698,-0.8161031,0.76935309,-0.28578758,0.53527391,0.46331108,-2.28603196,-0.70730114,0.30028677,-0.81429434,0.17190987,1.92009568,-1.48095608,-0.51973069,-0.06885815,-0.34272283,1.6609273,-0.35540834,1.14669824,0.80511504,b'5'
846,-5.3301363,0.76547432,-13.86418343,3.38550138,2.00900984,5.42162228,-1.18675089,-1.64791155,5.18121147,-2.70702887,0.68501258,3.21111727,1.23758698,1.67717052,-1.48408651,2.90683889,-2.39736056,2.54257584,-5.81803608,3.07874203,0.13352238,-1.25630665,0.34039363,2.1736989,-0.41477069,-4.04892683,1.69700897,2.86973667,-1.49914265,0.32698846,0.48005998,-1.75770092,-1.7464211,-0.72652632,-2.01295805,0.94067502,0.69131875,0.40224838,-2.00063896,0.42871946,-0.13864636,-1.87137973,-1.95740783,-0.99944955,-0.5323621,0.79870939,1.12339818,-0.87591791,-0.29959011,-1.14866412,-0.58918059,-0.14048868,-0.56326175,1.75188231,1.37070942,3.63836861,-0.27671885,0.36473131,-0.26231742,-1.13779974,0.35785592,0.49533635,0.63070583,-0.44336912,b'5'
847,-7.59600306,6.30820084,-5.17334843,9.12747383,-1.27517283,3.82715678,1.69761229,-1.55427265,6.20006752,-1.66822243,1.18166256,6.25037479,3.41107321,2.36283684,-0.03139925,5.68593264,-5.77708149,-2.79665065,-0.49627987,2.15725088,-2.14976668,0.09236759,-8.09187794,1.64312172,0.78830671,-3.88446879,2.16773939,1.97553229,-1.39291382,-1.50627208,-1.5845021,0.20250988,2.07610106,0.52242506,2.59226155,-0.41085902,-0.83549452,0.10782659,0.70182431,-0.25333917,0.95117474,-2.71879363,-1.90715325,1.75511348,-1.41193712,1.09739637,0.95098156,0.99105811,-0.93378425,0.0822829,0.35202706,-0.01964927,0.09513831,-1.85537052,1.36660457,2.32000828,0.81234658,-1.47187412,1.09300876,-0.74416316,0.08474712,-0.35762295,0.49020255,1.96989655,b'5'
848,-9.93245792,-3.2688303,-9.51970196,2.5848825,4.81759691,3.01939321,5.27738762,4.27481174,1.87118936,-4.42932796,0.9116056,2.13138199,-3.05482912,3.80545139,-2.61683369,1.74314523,4.31123161,4.23474407,-2.74867082,0.24497294,0.06214868,-3.51008654,0.85794234,-1.85907769,-1.17292237,-6.48357582,-2.61093092,1.13636422,2.57257986,0.12738067,-1.54032075,1.90739536,-0.32810116,-2.58767653,0.24866879,3.0231626,-0.89868021,-0.08613843,-2.03169918,0.29071367,1.24288511,-1.64972651,-1.24695277,-0.60939026,-2.70574903,0.20405015,1.63612843,-1.08120441,-1.10698342,0.12168831,-0.50594968,0.21392435,-0.06066608,-1.05732012,-0.05114955,3.48367786,-0.59144878,-0.94722581,-1.61186886,1.17391694,-0.08619781,0.50770926,0.56732595,-1.01520681,b'5'
849,-8.07507896,5.82490253,-10.25992107,-4.42401171,-3.38641453,0.78773457,-1.35346603,-4.92796326,0.30402327,-5.18333054,0.17281651,1.84357643,1.50482106,-3.38012362,-1.82863331,2.6585865,-2.49065185,3.86002707,-1.03820944,1.55558777,-3.33192253,1.02338576,0.49803549,0.33431983,-0.22430974,-1.70034957,0.21287489,1.10999823,0.07559681,2.68328571,-0.81315744,-1.91102099,1.27880466,-0.78142077,0.23810261,1.17893028,-2.82904387,2.42715001,-1.13432419,2.71110678,0.72223008,-4.16884756,0.23337641,-1.6237973,-1.19678247,1.40818608,1.10403073,-0.49041247,0.4096238,-1.52747726,0.88035262,-0.12856716,2.22240925,0.69222653,0.56768322,0.61763835,1.74857259,0.15970671,-1.15797794,0.97600472,0.92894202,0.00210628,0.2279712,-0.63479215,b'5'
850,-8.31881046,-4.50256968,-6.17820597,-6.15099573,3.48806858,5.99106216,7.44265556,-3.2337606,1.85061002,-5.29711151,0.60599899,5.74040413,-0.62877822,1.06767392,-1.34030819,-4.18131733,5.05193996,3.43794465,-4.15360737,-2.01895881,0.65902174,-0.67641228,0.21126845,2.09735632,-2.86629677,-4.33894062,0.96388972,-1.26216137,-1.77175665,2.27950478,-2.01255178,-0.39863586,-0.89301884,-1.63962555,-3.51931214,2.52270174,-0.38248253,-0.16260773,-0.40457451,0.46401107,1.52942491,1.2173562,-1.85417438,-2.42789721,-1.31121743,2.35777473,1.89917421,0.88974226,0.99645871,-0.0850271,-0.18188433,0.9411518,0.6157558,-1.1649735,-0.14444083,-0.14276737,-1.10460043,-0.81439263,-2.60153413,-1.46752334,0.69148189,0.40009922,0.78670621,-1.28610682,b'5'
851,-6.18876743,10.7986784,-9.53190708,-1.04056942,-3.11395884,-1.15967631,-0.5917325,-4.87822914,5.88176537,-1.56737852,-1.03584194,1.43570709,2.76550388,-2.77345181,0.41102695,4.03056812,-6.46465492,3.82558036,-0.5647949,2.44936657,-1.16960931,3.56131601,-1.46149111,1.76946592,1.72356427,-2.84409857,1.13587236,2.83037066,1.5825758,1.43697894,0.26641965,0.09001112,-0.06119387,1.53961635,0.51533103,0.65681112,-3.63169098,-0.20929056,-1.37183034,0.05095428,1.73167062,-1.66629851,1.06042743,1.99627161,-0.65159118,1.92165232,-0.8178128,0.20856881,-1.07261384,0.46620309,-0.46699387,0.19366229,0.58307803,-1.00128293,0.99586642,-1.31021941,1.25716722,-0.54084176,-0.83500898,0.85829997,0.21313922,-1.04932404,0.87212706,0.24196061,b'5'
852,-4.88578272,0.29590774,-10.05844402,-3.8927443,0.22955751,7.232234,2.12717605,-1.41802287,1.67811346,-5.76097918,-0.59111214,0.27303934,1.15851974,-2.45493937,-3.66752052,-3.26943827,2.20970893,-0.02265263,-1.56136465,3.5960536,-0.42859644,-1.68811178,4.3151226,-0.57050109,-0.29455405,-1.96452606,-1.1317271,1.76033902,-0.37068844,3.29763269,0.4767096,-3.78735209,-1.93563175,-6.35762405,-0.67561352,2.69959426,-1.23318946,0.54920375,-0.94333494,1.74759221,-1.52306759,-0.60769302,-2.67051363,-3.89446449,-1.09574759,-1.74289119,0.82828683,-2.37250495,-1.04150939,-0.54528975,-1.6594578,0.26419908,0.12138581,1.19192779,0.6306954,2.13817358,-0.86654353,-0.54001147,-0.72530162,0.89739966,0.75598061,-0.92502576,-0.33380949,-0.02737916,b'5'
853,-8.83675957,6.96357918,-9.58845234,3.35682034,-3.68707848,1.93907142,0.63153625,-1.45956564,3.3476491,-3.8402071,-0.30952501,5.56093359,5.12712002,0.70064604,-0.9736886,5.40353584,-2.71147752,2.94230604,2.77479124,1.99932718,-4.97188616,0.44586343,-2.47613168,1.11088037,-0.03968143,-3.86364293,0.64371347,0.83479226,-0.07551289,1.12005436,-0.89222896,-1.80113268,1.27202702,-1.04578662,1.47496343,2.04496956,-2.54628158,1.25247979,-0.84604967,1.64791298,1.49082851,-3.74395275,-2.76737928,-0.18191622,-1.51224411,0.57387781,1.13368416,-1.02372003,0.76760644,0.74634016,-2.21616864,-0.53986347,0.46948516,-0.05229163,-0.12580067,2.58555579,1.00278258,-0.74578953,-1.22574806,0.53145373,-1.03473854,0.73966306,2.3094883,0.70555383,b'5'
854,-0.02853096,9.34503555,-3.34732127,4.79790974,2.30913067,1.57496786,1.23444533,-5.98798561,8.22544861,-2.52582479,-3.0986042,5.59357309,4.24702835,-4.99738932,-2.2314415,2.05827618,-5.56575394,-0.93598163,2.66279006,-1.8367213,-0.76428264,3.88299227,-7.38474798,1.95157003,1.47104132,-0.67163479,0.83829796,2.32960725,-1.30378342,-0.12382013,1.14171648,0.59933758,3.84245992,1.13677394,3.78897929,-2.68796945,0.65091133,0.35821426,1.64717031,1.26904559,0.08470285,0.10083601,1.07213175,0.012376,-0.87456715,-0.91127592,-0.74609417,-0.17136741,-1.60907125,-1.04420435,0.20013528,0.23722011,0.53892446,-1.31703424,-0.94815487,-1.18105757,1.30229115,-1.46937823,-0.76474971,0.07674885,0.92275625,-0.85166466,-0.55984306,1.84591687,b'5'
855,-13.465765,-0.61012435,-4.77468777,-7.85641623,-2.69010496,3.3181603,3.60573936,-3.57519841,0.26718378,-5.92559385,1.68144739,5.99237156,4.90564346,-2.98710394,-0.40059233,-2.81351233,0.91306257,3.32877278,2.8998785,-0.00206327,-3.34086657,2.45049405,-3.13120723,-1.41391563,-0.0753448,-3.41151905,1.99651825,-0.27921456,0.01221609,2.72423697,-0.30579364,-1.35057402,2.16856384,-0.35634893,2.38301659,0.57875043,-1.22838938,1.26407599,0.61367321,3.07167482,1.04148698,-2.00936866,-2.84084797,-0.65487069,-2.23625183,1.33182538,1.70566106,-2.27374673,1.22626472,0.89041686,-0.0008329,-2.40070009,2.93587017,-2.00497794,-0.92561108,0.96695089,0.43918467,-0.48324543,-2.55859685,0.37728798,-0.67340213,-0.83972377,1.79346812,0.83220214,b'5'
856,-7.35215282,-3.52278733,-5.39218473,-5.4713254,6.6696496,9.18679523,6.97860241,-2.07577991,1.06764936,-7.2900672,2.85372066,3.6968596,-3.16759348,1.66469133,0.25276279,-3.17608309,4.5919857,1.28429246,-1.85286796,-0.57279706,1.43410385,-1.41784048,-1.34994447,1.61554766,0.16910732,-6.0338974,0.12537062,0.05005133,-0.396698,0.92348492,-0.10135686,-0.67937446,-0.66705787,-1.79343295,-1.24769402,2.08754468,0.78569603,0.6234535,-2.60041046,0.4134391,0.50000036,1.35968506,-1.96456492,-1.77833366,-0.18669009,1.3658011,2.03619885,-3.07686639,0.65315711,0.28327829,0.24838147,-1.72053695,-0.18902111,-0.55894518,0.93338686,-0.46285722,-0.72877049,-0.35216075,-1.96360373,-0.66606569,-0.9891355,-0.16410828,1.54441369,-0.7656855,b'5'
857,0.93971193,5.04913807,-1.60544062,3.44590807,4.09988308,4.80899763,-1.05593967,-4.33228588,9.23307228,-4.0600543,-1.51620817,1.71778989,4.23434734,-4.88024616,0.37614274,-2.93780804,-6.59978294,0.16187465,7.91555309,-3.30036068,-0.74845743,7.89084387,-5.82610035,2.42825317,2.31319141,1.67361486,0.74582028,-0.33642364,0.1504631,-0.17253816,-1.83218729,-2.07030272,3.15312552,-0.08682507,2.47145176,-1.84375656,1.15808582,2.26685858,1.27505732,0.24775821,0.86583292,-0.37336135,0.8083607,1.05954981,-1.03883803,1.69805336,-0.83218551,-0.81072688,-1.18853772,-1.66133475,-0.78630602,0.9137522,0.14024925,0.34363484,-0.29282004,-1.78957176,1.00838184,-1.68354845,-0.63894486,0.6555829,-0.61150903,-2.31675839,-0.9616555,0.89053625,b'5'
858,-10.87015247,-1.92832983,-7.38882685,-4.79723072,-0.57502717,5.65906906,5.15812159,0.34445715,3.33646536,-6.35547638,2.3269124,4.19724751,2.16549754,2.44996023,-3.60113335,-4.47506285,3.59808803,1.72678423,-1.90179551,-4.84299183,1.7615025,-1.02188325,-0.23824844,1.54320478,0.11080742,-5.36551094,-0.12611189,2.67336369,-0.76763678,1.75399125,-0.40258038,0.20784879,-0.84723097,-3.60696554,-2.15932441,4.31444931,-1.58938718,1.95595789,-1.37328279,2.72720265,0.99383831,0.67624891,-3.17846441,-0.59814686,-0.41276097,0.63903159,1.3617636,-2.35546136,3.09931493,-0.32254171,1.60483968,-1.57977605,0.30297208,-0.75720453,0.84692001,0.33031285,0.69346714,-2.34818435,0.09006047,-1.01016283,-0.09032165,0.15860331,0.62416911,-0.38212427,b'5'
859,-11.18912792,-4.17978668,-7.57062578,-2.34264565,2.69694662,6.94280052,4.091506,3.00209188,1.60930157,-6.44889402,2.91605401,2.72592258,-1.9575057,3.71871161,-0.99514532,-1.55153155,4.20703888,3.28874135,-3.97726154,-3.86298656,1.10201335,-1.5176723,0.15306984,0.39813375,-2.89009476,-6.46306372,-2.02311444,2.61851335,0.71431494,0.88216674,-0.94394767,0.65315557,-0.46398097,-1.99098468,-2.03776813,3.85713339,0.04686141,0.88131595,-1.42775404,1.84120631,0.70315981,0.76901692,-2.18064356,-3.80846453,-1.70378935,-0.73846704,1.91924286,-1.69241261,0.54040539,-1.81800258,0.22552477,-1.3538276,0.80354035,-1.42712212,-0.25265592,1.58423281,-0.64401579,-0.28559905,-0.75238878,-0.0542078,-0.87650365,-0.22946709,1.71633065,-0.9334048,b'5'
860,-9.07059288,-2.94365191,-9.2750864,-1.62006927,-2.82638502,7.73202801,3.50143337,1.5876472,5.69530725,-4.66302395,0.14958811,2.44625449,0.96070838,2.97824693,-3.18065023,-2.79055119,1.79371738,3.41078305,-1.66540349,-1.61391115,-0.07422012,-1.85223103,1.58155811,1.33815145,-2.04486847,-5.74926662,0.46315801,3.79530573,1.52368283,2.18338299,-0.44913518,1.62948656,-2.92254281,-4.6595912,-2.03626704,4.35378313,0.05189157,1.85781753,-2.47712326,2.15932631,-0.32169807,0.91658026,-2.62805891,-0.90024775,-0.21619701,0.24336928,0.09478609,-2.32048965,0.72501034,-0.5556345,-3.39255452,-1.22358155,-0.44020724,-1.01494217,0.86723197,0.46096408,-0.33154774,0.57309997,-0.1551418,-0.37001604,0.26163846,0.55757177,-0.04695034,0.92410892,b'5'
861,-6.98973036,4.84937572,-7.5871377,6.0487895,-1.87094045,3.59238648,2.33085489,-0.0482173,9.14343643,-2.5478754,2.29913187,6.66614103,3.97403955,3.21934175,-0.68528891,2.90652227,-4.55144119,0.03055382,-3.12565827,-0.11446571,-0.40837252,-2.93140483,-4.86304998,2.95894146,1.54607546,-6.12984467,1.5911001,6.42396641,0.07417774,0.04185361,-0.04029381,-0.66295314,0.97280782,-2.87129855,1.60067093,2.66266727,-2.18651366,1.22290349,-3.07818222,-0.46479422,0.54559577,-3.08107114,-3.44566989,1.89069259,-0.33636582,1.19334018,0.44765908,-0.23467636,-0.57962185,2.14135647,-0.66970724,-0.5445838,1.24399447,-0.05175388,0.97988868,2.66216707,-0.13033819,-0.02537502,0.50408047,-1.41097438,-0.25853378,-1.18145204,0.84979856,2.07946777,b'5'
862,-8.45027542,3.22838116,-9.39699078,-7.60913181,-4.75842571,0.06559479,-0.97235775,-5.01582623,0.82819605,-3.25232983,-1.20570326,-0.33742595,2.26701736,-4.5609479,-1.80937052,-2.70794678,-2.28110719,3.65928149,-0.85752475,2.01086187,-0.52382183,2.43076777,0.49250549,0.41163254,0.83072329,-2.18715572,-0.93933928,1.27977872,1.61378264,2.66823006,0.16210699,-1.12590492,-0.35616738,-1.46262884,0.5279184,2.07435036,-3.40231562,2.8514185,-0.0556972,2.33034158,0.22590256,-1.18605149,1.24891686,-1.20495462,-0.88543856,0.96340382,0.58853364,-1.32176805,-0.4006348,-1.16287088,0.39550561,-0.89127398,1.86631799,-1.1169486,-0.38569063,-0.23959148,-0.02249599,0.04387292,-0.86568558,1.31045616,1.11276543,-2.02289081,-0.95576304,0.30042991,b'5'
863,-7.52884626,11.59052181,-7.04760981,0.94664264,-2.86600733,-2.39762449,-0.42688656,-2.39930773,6.44747782,-5.41079044,-1.48175287,4.80513954,0.97049952,-0.54764688,3.06718826,1.88487828,-2.95465612,3.87585044,1.93610024,1.21298099,-2.58361101,0.85483992,-2.8457582,-2.16924858,0.14923155,-5.06357479,2.67027617,0.86431348,1.37260628,-0.15140182,-2.26051283,-0.43010545,1.06407309,-1.57287431,1.84490919,2.06081295,-0.47903848,0.9566552,0.64322317,0.53336465,0.43789303,-2.09063888,-0.89978832,0.18487048,-2.01480675,1.78583133,-2.3731904,-0.05701113,-0.60206813,0.78571999,-0.64556843,0.69530183,0.92669082,-1.38728261,1.24249923,1.75650644,1.40651262,1.07368207,0.86932307,2.29752302,-1.15963054,-0.44297063,0.1743198,0.04387932,b'5'
864,-12.00376225,-3.22768116,-4.1886487,-5.95918417,1.79708326,4.50192261,7.03852654,-0.41264451,1.34323215,-4.41380882,-0.16203666,4.92439461,-0.47608304,2.88698816,-2.14360046,-1.81652665,3.40973115,2.48840642,-2.57645202,-3.18184566,0.54963887,-2.4065938,4.00879049,0.37403774,-0.83446336,-4.50033951,-1.18322504,0.36649799,-0.42156219,3.01262283,-2.96960497,-0.8346523,-0.46367341,-4.75893402,-2.88906574,4.96165848,-0.53525507,-0.27806932,-1.03678167,1.45284832,0.83424008,-1.13030422,-1.89146137,-2.81885123,-0.46893489,1.30089295,2.50567389,-0.98612404,2.68883109,-0.90032512,-1.38789356,-1.64463615,0.40457368,-1.56114674,0.36102659,-1.17819691,-0.9370203,-0.00055546,-1.97890019,-1.61026812,-0.29219863,-0.16111878,1.8101579,-1.08531725,b'5'
865,-12.90218925,-0.17355418,-5.39789152,-8.68955898,-1.97760141,6.67362404,5.13646793,-3.58391881,1.4355669,-6.18255138,1.91661465,8.27735138,3.98546433,-1.14044058,-0.14378929,-2.1996789,-1.1394881,0.93079209,0.21778351,-0.25953388,0.96950084,0.16007537,-2.44711637,0.44022202,2.06035519,-2.81348896,2.8371973,-0.67170036,-1.20857954,3.44453669,0.93031991,-2.91644883,0.26920062,-0.0790959,-0.08528209,1.45268273,-1.61704731,2.04531837,-0.90429699,0.9604913,1.66901016,-2.08128452,-3.39898133,-0.76975489,-1.13441932,-1.07084489,0.97077167,-1.30179834,1.8153882,0.54141903,-0.87155771,-1.36449802,1.40403044,-2.73939753,-0.3826502,1.29759264,-0.42681623,-1.2605443,-1.51931596,-0.69040084,-0.31425023,-0.31483066,1.69421446,-0.05172672,b'5'
866,-12.59668446,4.91217995,-8.01895332,2.81696367,-3.8024087,0.13643837,-1.80306435,-0.75201666,3.97079277,-2.7539289,2.38032985,6.33016348,4.05686569,0.79503727,-2.34063292,5.1036706,-3.27398348,0.71493328,1.24567723,3.21572113,-1.75081968,0.10352123,-3.26933718,0.59722137,0.27235639,-4.17943096,0.63075674,1.30997109,0.14509535,2.33631802,-1.93714082,-1.89031982,1.20487118,-1.84695911,1.83745718,2.82944942,-2.07458305,-0.14525622,-0.96529639,0.57710767,1.48532939,-3.15147281,-2.79147363,1.351686,-1.97517049,1.52586997,0.03401943,-0.31928563,-0.80198699,1.05405819,-1.25224102,-0.18041629,1.29844332,-0.67092371,1.22507501,2.38007665,2.23774767,-0.0563703,-0.65151078,1.66347539,0.7599259,0.84886998,0.91803086,-0.49658093,b'5'
